sku_id,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd
cdae4156479de88e8c04ef3b331c47df,1315,1342,9732
2e62d89e7424ebd1d6300731fcb49b4f,1315,1342,9732
60d93f1f0c0ae02bacb6322575186057,1315,1342,9732
74038a22605e2c432a5e1f1d1c045db1,1315,1342,9732
ad983f1fd61cfde0caf43fd6c9a330eb,1315,1342,9732
82a74ef01cf6556f128f448b78b9e165,1315,1342,9732
78cd34b4358c1f5f39acc2269d5c7cc5,1315,1342,9732
ea40fc28eaafd456f01c895c55eea722,1315,1342,9732
1aa99788baced0d43fe90181297b23d8,1315,1342,9732
770bd301ed895e8ed11aeccb5c8a9032,1315,1342,9732
1211d44a75d401edb701af102e7758de,1315,1343,9708
ee4115b4eb2b230857c957aa2e0b7132,1315,1343,9708
7490ad02ec1b7175c632ada49c87ee70,1315,1343,9708
c5b8abf2bf6639410053ec91dcf761bc,1315,1343,9708
40288cec164f92862162c9f08798a9f7,1315,1343,9708
773d2aa1e191ff35ae520138833f18e0,1315,1343,9708
5a21d79dbe82b8bff9a87004b2d8bbe3,1315,1343,9708
29a654bfe7bab88da6c6f916f77f46d0,1315,1343,9708
422e478ea81ef34c57ab741df5ce0eb2,1315,1343,9708
83bdac0adca82782d25c7421e0ac3877,1315,1343,9708
434306356437b65d50d1075aad4bbee5,1315,1343,9708
523b199c84ac34f9ee187db8663c0310,1315,1343,9708
cf4f9eec08e0c928fec5cb126ca34d3f,1315,1343,9708
07098a44312afb27f9aaaa9ff52b0e8b,1315,1343,9708
80101aa9118832d66292270356875a10,1315,1343,9708
9eaefc4aa1dd1d59bd76e760cdda5dd3,1315,1343,9708
ea66cb6201eae55aedf07e0f4ff8c8e9,1315,1343,9708
6d5edb1ca6e958ca3c2e0d6f7c27b3a1,1315,1343,9708
cab5dd92a30a35c8feb75219c39bf7e3,1315,1343,9708
0c1896e6d3d6bfba8cb201c2977962e1,1315,1345,1364
f99eeff8c7b3cb5fe3aa78257ac36a00,1315,1345,1364
c7ae00337245ac5dd71fa09c960d8bb4,1315,1345,1364
a31c2b5ea742889a47005e29aa064f7d,1315,1345,1364
179167e1674a828d3266d33f2e2d1756,1315,1345,1364
48ad7463ff8356fd741b2844c9db23ab,1315,1345,1364
649c517f8abbefeefbfd4bb911de09a0,1315,1345,1364
b71af5f6c76196f00390d38726979c78,1315,1345,1364
cb912665cc9aea157fd74a289014866a,1320,2641,2642
31d3fdab9b85300c1aa480540da345e9,1320,2641,2642
1b83912496e10e33f508822ac955edc9,1320,2641,2642
7df11af8b045b38c007606fddcfcedce,1320,2641,2642
94ed11b94510110d412817461392649b,1315,1346,12021
8eb69cc1fde262e680390079cc44dc12,1315,1346,12021
feb4b26bbedb36f4d2eb92e9fc3ae8d5,1315,1346,12021
c3c3042b2716fcc0895277ec7be7bdc9,1315,1343,9715
d0aa565e2adc35ef7690adf454cfbd2b,1315,1343,9715
684a8ecb3be9652cc378d5d7b5a478e6,1315,1343,9715
976c51aa23bf5aee28a416191a96acc1,1315,1343,9715
822a97db1c90638c018cc53758ba5f0b,1315,1343,9715
7af7d6512f7482076dd1d3dc2a6ce0f3,1315,1343,9715
f90c4f8287695aea0a97cb146c4de7d0,1315,1343,9715
73784ffd017303590b7cc9772eda7af9,1315,1343,9715
6d84bc542ed0cb4b79217febe93f948b,1315,1343,9715
1e55f9d03db5bc6addae3461be8a1981,1315,1343,9715
8b44b9660930df6eb2838c8bf5e7dcf6,1315,1343,9715
7a589d22ed849ae4f54ae90fb1c40770,1315,1343,9715
08454f42400c45344afd214caaa8654e,1315,1343,9715
35f0452010f1c0d265c39f3177f0d67c,1315,1343,9715
e63d6babaeff9879a4ef059693603cd3,1315,1343,9715
ba9419bb1d71f9d254b2461e4b844f9d,1315,1343,9715
f135b0f1c24a77634b5e701058817d4e,1315,1343,9715
323c220a914d9494da4010db97d898fd,1315,1343,9715
3e1a232c13240d9fc44c9c7c299a136a,1315,1343,9715
c34f7a467830a022c33bd1a77704e46c,1315,1343,9715
4e9b5ed4f25568dac84aace2ab7ca76f,1315,1343,9715
590dad59da75e19741c55986d365c67b,1315,1343,9715
c0df6f6b48130b456ca038942995266c,1315,1343,9715
d4e3b30eb3dfe096d3fd2cf1d839a24a,1315,1343,9715
2e3badaf4e10365858313f71745e61a6,1315,1343,9715
3a2858a9e548d679ab7880753f99c717,1315,1343,9715
12e83573a85c075475ba014ed01b9a7a,1315,1343,9715
72945eaaa5e6423005bc9f349d97e10e,1315,1345,1371
284711b403d7a21e64d3925984206db3,1315,1345,1371
888a2515dd1d2cd49dd3dadf566cc4d3,1315,1345,1371
b54b4ce1d4c522c90b0e636a8ad53e29,1315,1345,1371
944d2de022fc04e849d94e724513e768,1315,1345,1371
b7d645c620d034a02c8108db67ba6461,1315,1345,1371
42644592adfc13325797d37097f79867,1315,1345,1371
c85823570c998860d14710974aa19dbd,1315,1345,1371
9e88a36d5d9136da3af983af3f13f0ab,1315,1345,1371
bc8d303180e1d43844bda8ec7c6ee476,1315,1345,1371
bd28efd00a2eb1c22888ca1f8cf46273,1315,1343,9712
52e3e724324efa09f5391486ef309321,1315,1343,9712
5349214047252153f21fcbc367cec3b3,1315,1343,9712
43e9ace6c9ab0b6f756592f4f5f562c2,1315,1343,9712
7c83a811e9482d3998fba02ba14f4367,1315,1343,9712
5f3d9fcbaa01e3496e17791bf266989d,1315,1343,9712
7abce0a04f17528a3453fc909de73051,1315,1343,9712
6c678fb66899f4c22373d2d1137206e0,1315,1343,9712
b5c04bdc28590d0dcebff8afec05ad96,1315,1343,9712
cbfe7e0ee230c21663c04bccc8e31f31,1315,1343,9712
72ac36d8623e888681bd13b6326c6bb5,1315,1343,9712
25fd9b4327d6cfdd0f585b87e0fda7dd,1315,1343,9712
2f101ad67512f7b9b4e2e20b9fc22c77,1315,1343,9712
51dbacebb76c57934bbef67789143c86,1315,1343,9712
22af2a339eef36a8582a12ec30d7d9aa,1315,1343,9712
42fc3a9b5ff5291fc692e4369e98f494,1315,1343,9712
987c7c9646b119284b6976b385b38bf0,1315,1343,9712
e6b23ab87a9ed06cf5b3414feb0511ff,1315,1343,9712
8006d57fc76ca9fab39c390184ab7ef3,1315,1343,9712
9fa48b7ce375635cfdb5df3762ef32d6,1315,1343,9712
593349ed28f67840b24cb05becfcb298,1315,1343,9712
ec819828f0deea1ed29f88da2ff179da,1315,1343,9712
0c4c6001380bcdfbaf09c64f7a205f47,1315,1343,9712
56950ee2422133e5f2e141e4dd69e63d,1315,1343,9712
fa5ac6e5332d1cdc73ca02f442cb6a16,1315,1343,9712
5590d3e835dc817b53c632a4b93bb329,1315,1343,9712
43a4b419e654a722fef601df920cbd1c,1315,1343,9712
7232db4a3585da77428e8e9a5d94b01a,1315,1343,9712
3d20cc9d4de0b288a55423f657518bbe,1315,1343,9712
f886697965236445e789967cbecfd2f9,1315,1343,9712
5910779f7fd25bddf0933ddda3cf9bf8,1315,1343,9712
cd9e58e79b94710a91ef8da0fab56578,1315,1343,9712
392d702fd0699925aa0b69792fb4a42e,1315,1343,9712
ad5829fb64742ca0d0d97baff45e20ca,1315,1343,9712
d79d9694ea871483b40b1eab25d20702,1315,1343,9712
1d6b00b0aed6d0ae7c2c61cac09bc70c,1315,1343,9712
872731ab646215337a375200942d2166,1315,1343,9712
dfeca7514302935469d9d471a8962c99,1315,1343,9712
264501d622fadfd04ba03658a48c5c2c,1315,1343,9712
7865c06e717f986a4e1bdafaae20a418,1315,1343,9712
494b7fbdae4bf22b43c96b23d8310a36,1315,1343,9712
423224424fc092add1695bf510d1a383,1315,1343,9712
4bb077851e245448d2195bc09e5cabd5,1315,1343,9712
f4321f7705c28d9b45cde2150e5bdfa0,1315,1343,9712
8fc499d7d9888e87c8cae791fb99ae15,1319,1525,7057
b530bf289c55f9ab91dcd704d91379b0,1315,1342,9735
2d2da6bbd971fcd8adc8bf5ebdc75122,1315,1342,9735
6c1b288ab3d56f4b9245b77244188b91,1315,1342,9735
f609df06c2556bfe523c08ad38fd37fc,1315,1342,9735
68e0b1acfc4fffe98ec03eab07e198fd,1315,1342,9735
7a9860ec7bf9abfdf929f31f033dc29a,1315,1342,9735
46345106385ef1933acc0859fe494f2d,1315,1342,9735
8bf195d25cd81cb24778a5c66f11e861,1315,1342,9735
976480eec6702b2387e2fb0c5c2d4103,1315,1342,9735
84c0ecab8663a29637c546c78fed38c3,1315,1342,9735
738462151b1af06834f696a83833d1af,1315,1342,9735
f247f006c88524cb651efa2c3eea076e,1315,1342,9735
652d493b3eb18778950bf3bb84955204,1315,1342,9735
f4b1009ea1812ce97db6d5d5b04a770e,1315,1342,9735
0cd31b6bdd2b9d2287eb54525bd949cd,1315,1342,9735
2d9cc0b1aa08887d1db488709200e918,1315,1342,9735
476fdf58f0a2f69bf71faae974e4a7be,1315,1342,1349
de87745c953bb42ec6ef0c1819796134,1315,1342,1349
c369a383fd7d13a48d496a4f3c7c51b4,1315,1342,1349
dc94d958f9ea8376acf73c7384a6e251,1315,1342,1349
c5af43a097415d6753a3c05312f3ffee,1315,1342,1349
abc78076f27dcb0ed3f9a884e0e16061,1315,1342,1349
c162123845466e46496d48cbca44de8d,1315,1342,1349
6c2593214b4da44d91d6d26d8675514a,1315,1342,1349
4c6e5638242521fc91c2099bfe6735b6,1315,1342,1349
1708b7e0afc909e94e865f11aa9fbf19,1315,1342,1349
e32f07e8360c42930a9205b74a481db6,1315,1342,1349
6c81f234851e5696ea92137a06504439,1315,1342,1349
b00c255c6a8a01aac167e4bbb311191d,1315,1342,1349
280fab54127ce138f285364c144278cb,1315,1342,1349
4aba65f38df8fcfd8279a3162a2a361d,1315,1342,1349
0f22d70ada739170270efc92321fc95c,1315,1342,1349
9403f62301a96e57a4698eefd876e2ce,1315,1342,1349
44e9505276f7a2ee182a2867d2b687ae,1315,1342,1349
ef15f7bf16d41cf77c99370814de94de,1315,1342,1349
e47fc4aa93885e225dc83fcb0d7e71d0,1315,1342,1349
74daebca22560acbeab156082024eb7a,1315,1342,1349
8d009410a0213768c2414e5cf3ba4f6d,1315,1342,1349
6f83df3f12e81f1b044f248e8929f11a,1315,1342,1349
d99f9a3c4047a705f60be372aa7329e4,1315,1342,1349
8ae877771d3bcfa45d894e4e79250880,1315,1342,1349
cb3bbccee8574fb1198f6a5b11374bb0,1315,1342,1349
4337439299acec1e129b7424e4a27379,1315,1342,1349
46ad35db926150e7e6241fd9707c63aa,1315,1342,1349
0e00353e2ed63892f4687a2df2c421a8,1315,1342,1349
00e0436ebf527fcc6ab2eac348c61c60,1315,1342,1349
7daec7e0e94cb9520847b00293021112,1315,1342,1349
9f594541f4cda687be22ba891bacdcd7,1315,1342,1349
27180b0bf0723dc13fb5c2bfc8491f6a,1620,1624,1657
68e42b72668f57868ad177fdc580bc98,1620,1624,1657
0b5722a5f4795a2a8928e0ef0389079a,1318,12102,9765
48ae0678c1cdc29cbdbaf852777baa5f,1318,12102,9765
89314f9e67348ff79e9a32382e3ff076,1318,1463,12111
d433eeb72b28ef5ffe4bf9e8fabbd021,1672,14226,14232
6d677964b78ff4a9040c4543fe2b6239,1672,14226,14232
736327b1e8f0943e31baca7719dc65cc,1672,14226,14232
86b0125a704f9fc7da83ee46bfb9c898,1620,1621,1633
3195327a802bf91a0ddf75202cdcdcf3,1620,1621,1633
7fe2bee8c9fac3c09407e489c61e06b6,1620,1621,1633
78c2a6ae5b87d5f9aba5816076f5073f,1315,1343,11985
fe197c744124365c8685ebcc48c0fcde,1315,1343,11985
50bcb80e7a637c833c7f1bd1adbbe54d,1315,1343,11985
0b5f58bba30dc87879351cc5a719b433,1315,1343,11985
aaf98bfd1fbfbe33df4aa3514f6217f6,1315,1343,11985
adf333469579ee89da6a3cff12c309a5,1315,1343,11985
fc9e89665c1d9cb434e80e1884d07d25,1315,1343,11985
9b64544f3e3413895a00d4f0619f5c61,1315,1343,11985
ae32e2f827cd3b6185179a4181d2cbf9,1315,1343,11985
2f44ef86da75212ec2c444761497d997,1315,1343,11985
d2be6372f9fd4db4b92bf82c15d3596f,1315,1343,11985
ffec8b3ae469fbd31253e3995d0f328e,1315,1343,11985
c674c453b5baadacabfbe9e4ed6041a1,1315,1343,11985
1cf7e59de4474aa75adbfd55c6dc1860,1315,1343,11985
4ea9089ae3ed9558af087747deecab3e,1315,1343,11985
5927710c5ecbb787830fec2a2bed7896,1315,1343,11985
b0b6f3d8a94a38e253723493ef9e636d,1315,1343,11985
4c9f32cf4c15e6412a2dc777af03ea11,1315,1343,11985
14a372bdb6d69fefca1e011c55b77122,1315,1343,11985
bcac17b06491afaabc588aa6a8cb1ce9,1315,1343,11985
c86879009b12090dd89f40e2e687d2ec,1315,1343,11985
9a94aae173133cf74e64a6569a0f66a9,1315,1343,11985
e482d9735bd065d8617db6dc489dc888,1315,1343,11985
d4424826142304091b4e3bc8333bbe7f,1315,1343,11985
155e721a7c57a19cac39d01b0e399db6,1315,1343,11985
e8d4a6f8e5ff4839687792d862da96ca,1315,1343,11985
cdc48f3beeb7f06a4a83a98a7cefa98a,1315,1343,11985
ee1ee9073f11b1b06a8c4c4fc1b9228f,1315,1342,1350
3d55e8f2b4346de397ac9bac885222e5,1315,1342,1350
4d50c956a7daf0fe14f693a2a43e6871,1315,1342,1350
3d4a4265b0d5d4993af9025ea3c4a1e4,1315,1342,1350
bf390b603f96837ae74e067566c01cfc,1315,1342,1350
2cbb238c45a84a8cd66f7798daaf4763,1315,1342,1350
547e292c9146fcf8ca6da52007d8f515,1315,1342,1350
8ab1cabd1ce4507b0a5587a7d610a26e,1315,1342,1350
955281f03d2d3be00d528328d4e38820,1315,1342,1350
ed35b5662116847502cf072df9ecd4fa,1620,11158,11165
75f115a8901ba5ba75395b7b27972a0a,1620,11158,11165
522eef19126ecf87365d478701f203fe,1620,11158,11165
ef551fdf32a4e119f9b2922af3d89939,1319,11842,14936
78d52f13c224c31c9818a0d4cddff243,1319,11842,14936
748a89384c3c433c5fcccac7b82fa30f,1319,11842,14936
6fd0505c91f5e3e307da0b77f6338359,1319,11842,14936
802c88e641004491fb334bb2cca6c197,1319,11842,14936
f68f4cf1c179862980a8cac9d3517709,1319,11842,14936
d9cce1144b9a8a8789b3d5c0ba113604,1319,11842,14936
50ba8051bf6fe399dd69d8cedaaac390,1319,11842,14936
8d6a100b937c75d7307d13d5e70ff9b2,1319,11842,14936
0eef8754ff2bec403f7a4d8841d580a5,1319,11842,14936
4458132a1a3fdc259251a8a97b948e50,12473,12479,12583
483d3be6c30aa53e67221159fa62c0fc,12473,12479,12583
2ca33ed3b6de8ef4625bb42bc45e07c1,12473,12479,12583
2d99d0b8a9bcbd03450c519561287794,12473,12479,12583
1761eb6d1c2802f57be46f0155e0e97e,12473,12479,12583
2e92855233cfeb81d7780b855c50416a,1315,1343,11996
f95ae0a817734d475a86178625295074,1315,1343,11996
f8eb64c50d60b10b69f2ac06447e95ca,9987,830,866
a9cd7607e60c64d46557d68b285f22ff,9987,830,866
9e04518f1e6dc07543b3ca869f288d4b,9987,830,866
0aa2600b2181b905d5f3edddc941da77,9987,830,866
9946c41899469e42a870a213de14209b,9987,830,866
f85d2baaf09ae1b676e7cbd40d8eeb9b,9987,830,866
9fb5bfdcec1d9bca7f5f858a5f6c901b,9987,830,866
512bc3381a80c24cffff699b15d0e78b,9987,830,866
26ea125df2d3578bad85338e33609645,9987,830,866
e657493e59cc434c48c7679801e6ee5f,9987,830,866
24a0a5cd13b4ec5c1b7f38fd25611673,9987,830,866
e0d9eafaf53b953a40a87e2dbba174ef,9987,830,866
7ec9f976114cf96fbb032eec65c24922,9987,830,866
adb3e2fefd1d5a34fbc69245110a6fc1,9987,830,866
b4b4e6e3f993184fb6ee311d76e44652,9987,830,866
9850ffc39d044abbb236dfe312709e8a,9987,830,866
44edc7e9549380a3be1181770adc1cae,9987,830,866
79fd2f06f045018a180b6137b1e9568e,9987,830,866
2952f4e0862a2b3fe6126bd4375ad413,9987,830,866
40c271d5c742baa0cc6ce8867729559a,9987,830,866
17ca41ce29d69e680f7000c6fbb7a688,9987,830,866
565ec009ce517fccc383927e59616c8e,9987,830,866
e900525e32d36deca961ed4f4a93e97b,9987,830,866
a0eba053d29e06dc1235830b17efa534,9987,830,866
4efda5ecf3a38f129edd3348c1d81db2,9987,830,866
94e61dff31ff2257f95a0bd05516ed86,1620,11158,11163
33e60bd8fdaada2fcdea879faab1fc9f,1620,11158,11163
a3e21fd48166b31f8f096b74c07ff134,1620,11158,11163
8777067083bcc92d3646a93af73fd627,1620,11158,11163
9072ce58b735c729a8308cbd09e55bd2,1620,11158,11163
73580883adc97e2a8f8afded5b69929d,1620,11158,11163
3624291effaf3a08a810026d59eea0b2,1620,11158,11163
90aed0320f53152531253f4ac8f43384,1672,2599,5266
c199e2380ab072a727e34fd0134719ac,1672,2599,5266
31b6369664e9409749c331377297b91e,1672,2599,5266
a76838d6040743e717b931b804159711,1672,2599,5266
3d9975f25f67c20e4c9dfe138851a5d5,1672,2599,5266
9230414e2cd5b4eeef98a4603c63d53c,1672,2599,5266
b242d327a79724d8279af3ce685f742a,1672,2599,5266
02721ea08756cc9850bbf774cc52f082,1672,2599,5266
76675d226fd27039f72ce55a28f9c619,1672,2599,5266
63eacb3e91187b088a8e448e6c40695b,1672,2599,5266
9864ee15e553eb833842aa85aed5e26c,1672,2599,5266
3283a5f8831c6dc5bb545b937ba40173,1672,2599,5266
bb303bbd0c3047e71095b36c6824f1e7,1672,2599,5266
a31079faf08a8b64620e531276266ea5,1672,2599,5266
3ee551c6515119d65e864a7c1fc59603,1672,2599,5266
20a96237d3a7c4824566d3965cbaf179,1672,2599,5266
b0d4212b05c67997172b2ca8e40fef15,1672,2599,5266
e8b940c6861a181decbf01b8cf2941e4,1672,2599,5266
59c5a2a2fe36e04499e7aa4718223b87,1672,2599,5266
275cc8b0de9626c01898a6f8d60f5674,1672,2599,5266
bf01562adae6e333fab0bb904cb50724,1672,2599,5266
b090ab8f60b4f31fc888a8d44bc4fec8,1672,2599,5266
e55b00f4f97064eb20d0812f661d3a6f,1672,2599,5266
980bd1d80f4740a437633004f1aa58bb,1672,2599,5266
110d39d5bd2a28f5973195c01c24368d,1672,2599,5266
9d6a9c9ecb8161c593158e54e4f22fba,11729,11731,9772
b8dd7354821bfa57a27daa80bc78738c,11729,11731,9772
21c8883918280ad7ca2e4f64367224c5,11729,11731,9772
68678ff9e7da8fae2b50714a56a8b0d7,11729,11731,9772
b848b09af0f0d96ca71c0a36b676130d,11729,11731,9772
401384c78b3fe2ddccdc7ee324ea7a58,11729,11731,9772
1572373986dbd18b09f432b84e987f88,11729,11731,9772
6b75cede53544efd1e89036fcfc19e0d,11729,11731,9772
218d76f5082b56a2b7ee182654d4cab0,11729,11731,9772
cb6d0175a862bcc741fb0553969ff99b,11729,11731,9772
82f01a16ceaf260944b8ad13f4cb789b,1672,2575,5257
4c22cec8d834717804f359f426c3fd92,1672,2575,5257
712a06eea483462a42713fad5d5c2567,1672,2575,5257
5e78d97603637d98ff5a699d44cd12a0,1315,1343,9710
3a1635574c9fe04bb945238ad00b66bd,1315,1343,9710
3ab236b3e34bd82493ba858211a40005,1315,1343,9710
dd153c8895ae57466a3f251bc327c8ad,1315,1343,9710
0f620b713ef9e3ae4de02a605748bbd4,1315,1343,9710
1d2983ecaec35a0a749063ea13ffde00,1315,1343,9710
6056423a226ed415dfba6bea7494ad53,1315,1343,9710
e828585507c3588d9b8aec04ccf11f90,1315,1343,9710
513aaf7c3757812c6bac8d53ba46d271,1315,1343,9710
55aaf34eb83c31f4e3d18bb2f715180a,1315,1343,9710
1a9e44e3736c258d0f43cb49da0d2e0c,1315,1343,9710
940392c60fbe55b8949025a36dc6acca,1315,1343,9710
56ed9c110d6da3203d21ffd735148516,1315,1343,9710
b88a0038797d16c34d0d993dbd14b575,1315,1343,9710
8a246ebd62ac3ce3c08f022f9f6029e3,1315,1343,9710
ce31974f2ba6c56e68b82302173e8b92,1315,1343,9710
796f2058e005fe3277daabb07035d7ee,1315,1343,9710
b676535a6903b5e43c43c81ab80a9dcb,1315,1343,9710
6b0d713ce0db2fb33acb6f92a935739b,1315,1343,9710
18083f175d05c04545e060b66c024aa9,1315,1343,9710
f2ffa4d836bd9b3343f2955d6ee28410,1315,1343,9710
c2362baf6ba5dc90ccbb103fc7ccd96e,1315,1343,9710
fbebe412f835dd02f6d995f8b13b828a,1315,1343,9710
45e5eae5026701e79e6a6ba7bb6f6d54,1315,1343,9710
57ec73258934139a6d51e432ba9ee985,1315,1343,9710
5e1c2a5c30e85dec828f8701ed27de7e,1315,1343,9710
d69bf36ee976ea4d8ec0a08f03eb37f0,1315,1343,9710
00afcd5aa64aeb3d52fa3fd41bbe7e85,1315,1343,9710
7f4191732b09761331bdb48afc20a489,1315,1343,9710
b2ac2afe668b07d6868caf7b063f15cb,1315,1343,9710
d030b59d384db26611249df16cfe918b,1315,1343,9710
21422d7bd3d19459d21feabafb4824c1,1315,1343,9710
e655f1d43def0c723b9d72d8b32482cb,1315,1343,9710
f19f9723450244fca52c5a40ec30a00b,1315,1343,9710
7dfa2241e0e9a6e288ebab69d6b98986,1315,1343,9710
b6577338887010d98a3d6d8500e787e0,1315,1343,9710
72b5800048ed5c5a94b02a1cade0e6c8,1315,1343,9710
6fc8776cd769b13fad5d15c68f7ffcef,1315,1343,9710
f06146f8a3c6d3444ff73d97a9d3ecff,1315,1343,9710
75003e6ef231d9f01d89bbef08b7aaf9,1315,1343,9710
2f3b3cad44fc0f64ce2f3eaf487ec2d1,1315,1343,9710
dc11c078b0fba3e12cd47a572e49ffaf,1315,1343,9710
d0c845db112e48b0a45a48ee11300098,1315,1343,9710
0bd910fde02b93b7d62bf5b51cd82992,1315,1343,9710
90c5a92e5d74b8d9cbde89da5d93ec4f,1315,1343,9710
a61044a70126a8d33bd3f8106af0f295,1315,1343,9710
f1b8c2d43c8104275d19a1cb02ff6eb3,1315,1343,9710
8c8860137b3830eb3e827e79cf8586a9,1315,1343,9710
6b5daddb34c1a9ca55d2306e7c6eed00,1315,1343,9710
7a86a3f4d89952b841876d2bec329c99,1315,1343,9710
1dc896cb3fe205d259d4fefba7f113c0,1315,1343,9710
5249f36faaf3524ad4c6ef666d04e3f4,1315,1343,9710
c139702349615c133dc403bbbf432a7d,1315,1343,9710
f4943709c11c9b0085052eb37270e9a3,1315,1343,9710
335fd23a6a6808a97de49ac52f801518,1315,1343,9710
39e4dc3314521cbcdf60347ee9e774b1,1315,1343,9710
9969b1789a3e000243e0825bfd900530,1315,1343,9710
e9a6102b4aec85ba846c2e35ed7664ac,1315,1343,9710
adcedffc62692a88fdd79afd4037234e,9847,13533,13540
cb0375526a321fe7d3c1e2ea4cb17adf,1315,1343,9722
987cbc4e762ed4f33e41b769745a32b4,1315,1343,9722
013a4007b91fd60e14b343a2c4fc257a,1315,1343,9722
dad63f5e3bccf468ee5c65ae76e6640c,1315,1343,9722
61282b955e3a377f71b5cfa1b7a9d454,1315,1343,9722
603d2d46ae209f9367f4d842df0f4a8b,1315,1343,9722
e320b836d457d70a5a07c1cc4acb9f7a,1315,1343,9722
116a1e06625bfd5865cb3bc89a113ea2,1315,1343,9722
e1f7e8a033f37d74ff02283b842f528c,1315,1343,9722
ebf02de61591e0d4de71490121b68951,1315,1343,9722
193797ae29c0af846a0d016b358135b8,1315,1343,9722
813c18ffb8bd23d9cfa613d82b988d62,1315,1343,9722
597fa85d7a7e55346b9df76b7a369c9e,1315,1343,9722
4ecef6a2c4e2742dbebc4f7bed93605e,1315,1343,9722
9b4f70106d90074fa8b9945bce05958c,1315,1343,9722
6a9d300ed02100085a955b4d9b6c592c,1315,1343,9722
ea7f6420a3ca48e5dfd5e4144ad33e0e,1315,1343,9722
460bbe0a8b88acd80cc4cc97495b14f7,1315,1343,9722
d9e691e9db5bf109fa9e7e9cbbfdead2,1315,1343,9722
19642058b634b25c19f3c2ffb201caeb,1315,1343,9722
a102aa9345ef4a782d82bdb5320c9d6b,1315,1343,9722
a71fbc2643a5802cc984523e7e8ef6ab,1315,1343,9722
b4067a247eb2ab782fb0a1b5428aab7c,1315,1343,9722
298c4123df072f9ab33e28d5709fac20,1315,1343,9722
07908e934f15dbc68d6c949c7d8e8bdf,1315,1343,9722
bf24b2d8035593e6d3954cbae814063a,1315,1343,9722
58c2fe120d7b1505c5669c9c14625272,1315,1343,9722
bb219787e1a775466387b8863a1d1950,1315,1343,9722
de558bcd73147edb01219e011a3e80e2,1315,1343,9722
903032230644bc6f52412fb5ca6b5d72,1315,1343,9722
f3d68bce4cef63057b5115bf13d61dbf,1315,1343,9722
3900acc5b1ade59b51418ba56a693c02,11729,11730,6907
e618e956f5502fce6ac51ed6fc847668,11729,11730,6907
6a31fbc452a5aabb13dcc47468575291,11729,11730,6907
a4d01e857ec1e012d658b7e94f0a5fe5,11729,11730,6907
6e397311a22c17e7c7248a6486364546,11729,11730,6907
7efd24648af6e0b65c483ccf6360513a,1620,1621,1629
c7bf4dd49e6a0c917cf862de1ee025c9,1620,13780,13783
b205475abf39afad14b61b6886a80433,1620,13780,13783
3dd2d675da5749059a32e066a827a991,1318,1462,1474
2cada2c962ce4e3ec29d286ce0d5f7d2,1315,1342,12001
ca739e76543b324ad2477195aaee02df,1315,1342,12001
dcb297a236800301cfbfbd993ca5b2e5,1318,12099,12100
f3faf00da89cf9086cd01279d022b9b7,1318,12099,12100
854e0a5470692ccaaa6429135bcc3c13,1318,12099,12100
c5a7df0e233f889dc86f7b9d72d70c9d,1672,2599,1445
7484a18cbcc09069ae8974e3a3f28dcd,1672,2599,1445
d3c09d800a542db68f89c91ed23225a6,1672,2599,1445
280557ca2243374d1acb654b9342575d,1672,2599,1445
2343e29c2beae78053adde805f7bdd58,1672,2599,1445
9aabaadfa3ca1ed2605e46389f0cacbf,1672,2599,1445
9026f2ea74f5f4b8439272fb43ba842c,1672,2599,1445
f82a9875988886d1fd5183eb287a2666,1672,2599,1445
42ef8c743b61de653533e5a4be6cbaba,11729,11730,6906
9771473c062d5160db407dbecdb9c858,11729,11730,6906
a8fce86ee89c427a60b7a59af05d7e03,11729,11730,6906
3e234c87b89cdd1e087a906fa095ab1c,6233,6264,6273
99de5b80be924cfb7bf7bb824ab70269,6233,6264,6273
36f1118ecff710546fb953ceb9e359fb,6233,6264,6273
47278d807e6409ea3c0058e38b66e2e0,6233,6264,6273
7efa78c3c4cd3c037a7667a2677a4c6f,6233,6264,6273
9acf1d7ff395bd1be869e760700f1264,1315,1345,12010
65e41b79a4cbf74ea8b919793be27f1c,1315,1345,12010
715fe0015e65be16c7d9c667f04e51ef,1315,1345,12010
9300a714e8f6f25473a935ca72e9eb50,1315,1345,12010
4e355fe114490bfd9a26335798a45c4a,1318,12102,12107
b89be3592c3df142037e6e1cb14b071d,1672,2575,5258
5826c66f7b07259911a95a8198388774,1672,2575,5258
87d543d185ab8010b08a11cda454e907,1672,2575,5258
69a8124be71cabd88c11fb5ce41c92bc,1672,2575,5258
b0f886d7e357b8a6c2de7728cea8a42d,1672,2575,5258
bab7615394e9d80200c69f98ead55e29,1319,11842,11222
703df811accd002cca7c5b99f06c03c7,1319,11842,11222
a724fde7215274c98354ff9625d82b1e,1319,11842,11222
c8976272c0244375892971dc7ffc473a,1319,11842,11222
677961f8430aea858ba0cedb03f5c3ad,1319,11842,11222
5de251a8e1c6d3f48221943c91a57e1b,1319,11842,11222
42d7cd45072f23c79545e40da774cf09,1319,11842,11222
61e2f27a911f34ee61ff1225c177ecb2,1319,11842,11222
13ddca86e982bdd9272b2267d64fbac8,1319,11842,11222
e129d506d298849e66cf3600e7fd607e,1319,11842,11222
4bb181363edb3e1d7e9055f025ac6431,1319,11842,11222
